imdbid,bechdel_rating,title,year,binary,budget_2013,domgross_2013,intgross_2013,genres,A,B,C,averageRating,numVotes
119174,1,"Game, The",1997,FAIL,72561906,70044851.0,70044851.0,"Drama,Mystery,Thriller",Drama,Mystery,Thriller,7.8,320421
119177,1,Gattaca,1997,FAIL,52244573,18188044.0,18188044.0,"Drama,Sci-Fi,Thriller",Drama,Sci-Fi,Thriller,7.8,264812
119190,3,George of the Jungle,1997,PASS,79818097,152762052.0,253187730.0,"Action,Adventure,Comedy",Action,Adventure,Comedy,5.4,66552
119229,3,Grosse Pointe Blank,1997,PASS,21768572,40757090.0,45090566.0,"Action,Comedy,Crime",Action,Comedy,Crime,7.3,83498
119282,3,Hercules,1997,PASS,101586669,143835260.0,363825398.0,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,7.3,187463
119396,3,Jackie Brown,1997,PASS,17414858,57575205.0,108447385.0,"Crime,Drama,Thriller",Crime,Drama,Thriller,7.5,292452
119468,2,Kiss the Girls,1997,FAIL,39183429,87840357.0,87840357.0,"Crime,Drama,Mystery",Crime,Drama,Mystery,6.6,59957
119488,1,L.A. Confidential,1997,FAIL,50793334,93757206.0,160514159.0,"Crime,Drama,Mystery",Crime,Drama,Mystery,8.2,501222
119567,3,"Lost World: Jurassic Park, The",1997,FAIL,108842859,332459322.0,1141669701.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,6.6,352343
119654,1,Men in Black,1997,FAIL,130611431,363811668.0,853024040.0,"Action,Adventure,Comedy",Action,Adventure,Comedy,7.3,485729
119698,3,Mononoke-hime,1997,PASS,29024763,3445395.0,218193652.0,"Adventure,Animation,Fantasy",Adventure,Animation,Fantasy,8.4,302209
119707,3,Mortal Kombat: Annihilation,1997,PASS,43537144,52139221.0,74488288.0,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,3.7,43595
119738,2,My Best Friend&#39;s Wedding,1997,FAIL,66756954,184036082.0,433809062.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.3,119783
119925,1,"Postman, The",1997,FAIL,116099050,25615375.0,25615375.0,"Action,Adventure,Drama",Action,Adventure,Drama,6.1,65266
120094,3,Selena,1997,PASS,29024763,51446556.0,51446556.0,"Biography,Drama,Music",Biography,Drama,Music,6.7,22775
120152,3,Smilla&#39;s Sense of Snow,1997,PASS,50793334,3224642.0,3224642.0,"Crime,Drama,Mystery",Crime,Drama,Mystery,6.4,13044
120177,3,Spawn,1997,PASS,58049525,79789061.0,127636188.0,"Action,Drama,Horror",Action,Drama,Horror,5.3,60937
120201,3,Starship Troopers,1997,PASS,145123812,79482791.0,175744937.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,7.2,253999
120461,3,Volcano,1997,PASS,130611431,69001723.0,174293699.0,"Action,Drama,Sci-Fi",Action,Drama,Sci-Fi,5.5,68526
115591,3,August,1996,FAIL,5049561,18767.0,18767.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.0,703
115736,3,Bound,1996,PASS,6683242,5646983.0,10412962.0,"Crime,Romance,Thriller",Crime,Romance,Thriller,7.3,47773
115759,0,Broken Arrow,1996,FAIL,96535720,104920957.0,220318272.0,"Action,Adventure,Thriller",Action,Adventure,Thriller,6.0,86752
115798,1,"Cable Guy, The",1996,FAIL,69802752,89466773.0,152713266.0,"Comedy,Drama,Thriller",Comedy,Drama,Thriller,6.1,143598
115857,1,Chain Reaction,1996,FAIL,81684071,31524414.0,89420791.0,"Action,Drama,Sci-Fi",Action,Drama,Sci-Fi,5.6,45903
115963,3,"Craft, The",1996,PASS,22277474,36786742.0,82678338.0,"Drama,Fantasy,Horror",Drama,Fantasy,Horror,6.3,69858
116136,2,DragonHeart,1996,FAIL,84654401,76285021.0,154998762.0,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,6.5,87314
116191,3,Emma,1996,PASS,8762473,33017679.0,56186252.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.6,33426
116209,3,"English Patient, The",1996,PASS,51980772,116906798.0,344137032.0,"Drama,Romance,War",Drama,Romance,War,7.4,168159
116225,1,Escape from L.A.,1996,FAIL,74258246,37763082.0,37763082.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,5.7,65364
116260,3,Eye for an Eye,1996,PASS,29703299,39791578.0,39791578.0,"Crime,Drama,Thriller",Crime,Drama,Thriller,6.2,12255
116277,1,"Fan, The",1996,FAIL,81684071,27598768.0,27598768.0,"Action,Drama,Sport",Action,Drama,Sport,5.9,44007
116282,2,Fargo,1996,PASS,10396154,36487162.0,76047227.0,"Crime,Drama,Thriller",Crime,Drama,Thriller,8.1,571750
116361,3,Freeway,1996,PASS,4455495,438856.0,438856.0,"Comedy,Crime,Drama",Comedy,Crime,Drama,6.8,25015
116367,1,From Dusk Till Dawn,1996,FAIL,29703299,38211750.0,38211750.0,"Action,Crime,Horror",Action,Crime,Horror,7.2,268172
116421,1,"Glimmer Man, The",1996,FAIL,66832422,30304554.0,54067193.0,"Action,Comedy,Crime",Action,Comedy,Crime,5.4,17856
116493,3,Harriet the Spy,1996,PASS,19307144,39460903.0,39460903.0,"Comedy,Drama,Family",Comedy,Drama,Family,5.9,9136
116583,1,"Hunchback of Notre Dame, The",1996,FAIL,148516493,148722709.0,483421183.0,"Animation,Drama,Family",Animation,Drama,Family,6.9,130515
116629,3,Independence Day,1996,PASS,111387369,454711839.0,1213975115.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,7.0,502412
116908,3,"Long Kiss Goodnight, The",1996,FAIL,96535720,49675220.0,49675220.0,"Action,Crime,Drama",Action,Crime,Drama,6.8,68400
117057,3,"Mirror Has Two Faces, The",1996,PASS,62376927,61288998.0,61288998.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.6,14177
117060,1,Mission: Impossible,1996,FAIL,118813194,268787949.0,679757008.0,"Action,Adventure,Thriller",Action,Adventure,Thriller,7.1,364648
117500,1,"Rock, The",1996,FAIL,111387369,199115335.0,499118651.0,"Action,Adventure,Thriller",Action,Adventure,Thriller,7.4,296847
117603,3,Set It Off,1996,PASS,13366484,53538871.0,53538871.0,"Action,Crime,Drama",Action,Crime,Drama,6.9,12847
117705,1,Space Jam,1996,FAIL,118813194,134353268.0,371588265.0,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,6.4,144905
117731,3,Star Trek: First Contact,1996,PASS,68317587,136676591.0,222774739.0,"Action,Adventure,Drama",Action,Adventure,Drama,7.6,111771
117765,3,Striptease,1996,FAIL,74258246,49173429.0,168283656.0,"Comedy,Crime,Drama",Comedy,Crime,Drama,4.5,40552
117887,3,That Thing You Do!,1996,PASS,3712912,38402527.0,51323462.0,"Comedy,Drama,Music",Comedy,Drama,Music,6.9,57668
117998,3,Twister,1996,PASS,130694514,359244145.0,736493287.0,"Action,Adventure,Thriller",Action,Adventure,Thriller,6.4,164538
118113,3,Walking and Talking,1996,PASS,1485165,1912120.0,2399710.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.7,2925
112346,3,"American President, The",1995,PASS,94784326,91761643.0,164837302.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.8,48913
112384,3,Apollo 13,1995,PASS,99370665,263057839.0,510765217.0,"Adventure,Drama,History",Adventure,Drama,History,7.6,250487
112401,1,Assassins,1995,FAIL,76438973,46331600.0,127356911.0,"Action,Crime,Thriller",Action,Crime,Thriller,6.3,73636
112462,1,Batman Forever,1995,FAIL,152877946,281342983.0,514478842.0,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,5.4,223719
112573,2,Braveheart,1995,FAIL,110072121,115492633.0,319514907.0,"Biography,Drama,History",Biography,Drama,History,8.3,905321
112642,3,Casper,1995,PASS,84082870,153379682.0,431574441.0,"Comedy,Family,Fantasy",Comedy,Family,Fantasy,6.1,109917
112715,0,Congo,1995,FAIL,76438973,123865278.0,232408620.0,"Action,Adventure,Mystery",Action,Adventure,Mystery,5.2,39803
112722,3,Copycat,1995,FAIL,30575589,49000312.0,49000312.0,"Drama,Mystery,Thriller",Drama,Mystery,Thriller,6.6,50791
112864,1,Die Hard: With a Vengeance,1995,FAIL,137590151,152897054.0,557210677.0,"Action,Adventure,Thriller",Action,Adventure,Thriller,7.6,345307
113321,3,Home for the holidays,1995,PASS,30575589,26706076.0,33815484.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.6,10893
113416,3,"Incredibly True Adventures of Two Girls in Love, The",1995,PASS,382195,3379226.0,3787024.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.5,4082
113497,3,Jumanji,1995,PASS,99370665,153578601.0,401699506.0,"Adventure,Comedy,Family",Adventure,Comedy,Family,7.0,276624
113855,1,Mortal Kombat,1995,FAIL,30575589,107676871.0,186714768.0,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,5.8,95235
113957,3,"Net, The",1995,PASS,33633148,77389465.0,168963355.0,"Action,Crime,Drama",Action,Crime,Drama,5.9,57290
114069,3,Outbreak,1995,PASS,76438973,103687285.0,103687285.0,"Action,Drama,Thriller",Action,Drama,Thriller,6.6,102161
114148,3,Pocahontas,1995,PASS,84082870,216444248.0,530639350.0,"Adventure,Animation,Drama",Adventure,Animation,Drama,6.7,156255
114214,3,"Quick and the Dead, The",1995,FAIL,48920943,28362620.0,28362620.0,"Action,Romance,Thriller",Action,Romance,Thriller,6.4,79883
114319,3,Sabrina,1995,PASS,88669209,81725980.0,133156691.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.3,34446
114369,1,Se7en,1995,FAIL,45863384,153070026.0,501631742.0,"Crime,Drama,Mystery",Crime,Drama,Mystery,8.6,1319187
114508,3,Species,1995,FAIL,53507281,91810008.0,173293953.0,"Action,Horror,Sci-Fi",Action,Horror,Sci-Fi,5.8,70274
114614,3,Tank Girl,1995,PASS,38219486,6213469.0,6213469.0,"Action,Comedy,Sci-Fi",Action,Comedy,Sci-Fi,5.3,28610
114709,1,Toy Story,1995,FAIL,45863384,293190647.0,557286202.0,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,8.3,818032
114746,1,Twelve Monkeys,1995,FAIL,44334604,87356689.0,258121354.0,"Mystery,Sci-Fi,Thriller",Mystery,Sci-Fi,Thriller,8.0,546122
114814,1,"Usual Suspects, The",1995,FAIL,9172677,35684110.0,52665468.0,"Crime,Mystery,Thriller",Crime,Mystery,Thriller,8.5,924335
114898,2,Waterworld,1995,FAIL,267536405,134909008.0,403974193.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,6.2,169663
109254,0,Beverly Hills Cop III,1994,FAIL,78583235,66932266.0,187312473.0,"Action,Comedy,Crime",Action,Comedy,Crime,5.6,71741
109446,3,"Client, The",1994,PASS,70724911,144774225.0,184851675.0,"Crime,Drama,Mystery",Crime,Drama,Mystery,6.7,55642
109707,3,Ed Wood,1994,PASS,28289965,9160394.0,9160394.0,"Biography,Comedy,Drama",Biography,Comedy,Drama,7.8,158945
110074,1,"Hudsucker Proxy, The",1994,FAIL,62866588,4426622.0,23477761.0,"Comedy,Drama,Fantasy",Comedy,Drama,Fantasy,7.2,73523
110322,3,Legends of the Fall,1994,PASS,47149941,104519746.0,252256228.0,"Drama,Romance,War",Drama,Romance,War,7.5,135973
110357,1,"Lion King, The",1994,FAIL,124633011,664468621.0,1497608078.0,"Adventure,Animation,Drama",Adventure,Animation,Drama,8.5,865890
110367,3,Little Women,1994,PASS,23574970,78588426.0,78588426.0,"Drama,Family,Romance",Drama,Family,Romance,7.3,44785
110475,1,"Mask, The",1994,FAIL,28289965,188474233.0,552628944.0,"Comedy,Crime,Fantasy",Comedy,Crime,Fantasy,6.9,320085
111070,1,"Santa Clause, The",1994,FAIL,34576623,227629474.0,298301960.0,"Comedy,Drama,Family",Comedy,Drama,Family,6.4,86398
111143,0,"Shadow, The",1994,FAIL,62866588,50034889.0,50034889.0,"Action,Adventure,Crime",Action,Adventure,Crime,6.1,21938
111255,1,"Specialist, The",1994,FAIL,70724911,90154744.0,90154744.0,"Action,Crime,Drama",Action,Crime,Drama,5.6,59256
111257,3,Speed,1994,PASS,47149941,190561429.0,445095443.0,"Action,Adventure,Thriller",Action,Adventure,Thriller,7.2,308775
111282,1,Stargate,1994,FAIL,86441558,112477236.0,308935323.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,7.1,167239
111301,3,Street Fighter,1994,PASS,55008264,52529749.0,156259619.0,"Action,Adventure,Comedy",Action,Adventure,Comedy,3.9,62081
111438,1,Timecop,1994,FAIL,44006612,70494790.0,160394011.0,"Action,Crime,Sci-Fi",Action,Crime,Sci-Fi,5.9,52454
111503,3,True Lies,1994,FAIL,157166470,229906901.0,574129115.0,"Action,Comedy,Thriller",Action,Comedy,Thriller,7.2,223175
106582,1,Cliffhanger,1993,FAIL,104809829,135525899.0,411177020.0,"Action,Adventure,Thriller",Action,Adventure,Thriller,6.4,113109
106611,1,Cool Runnings,1993,FAIL,22574425,111027894.0,250021852.0,"Adventure,Comedy,Family",Adventure,Comedy,Family,6.9,85439
106977,2,"Fugitive, The",1993,FAIL,70948192,296492106.0,570351412.0,"Action,Crime,Drama",Action,Crime,Drama,7.8,249327
107007,0,Gettysburg,1993,FAIL,40311473,17304904.0,17304904.0,"Drama,History,War",Drama,History,War,7.6,24778
107048,2,Groundhog Day,1993,FAIL,23541900,114334580.0,114334580.0,"Comedy,Fantasy,Romance",Comedy,Fantasy,Romance,8.0,548878
107120,3,Hocus Pocus,1993,PASS,45148849,63467174.0,63467174.0,"Comedy,Family,Fantasy",Comedy,Family,Fantasy,6.8,82698
107290,3,Jurassic Park,1993,PASS,101584911,638063379.0,1669905770.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,8.1,798794
107614,3,Mrs. Doubtfire,1993,PASS,40311473,353443011.0,711555544.0,"Comedy,Drama,Family",Comedy,Drama,Family,7.0,225523
112389,0,"Princess and the Cobbler, The",1993,FAIL,38699014,1079180.0,1079180.0,"Action,Adventure,Animation",Action,Adventure,Animation,7.1,3246
108052,3,Schindler&#39;s List,1993,PASS,40311473,154904378.0,518188770.0,"Biography,Drama,History",Biography,Drama,History,8.9,1113918
108255,3,Super Mario Bros.,1993,FAIL,67723274,33611556.0,33611556.0,"Adventure,Comedy,Family",Adventure,Comedy,Family,4.0,46140
108358,3,Tombstone,1993,PASS,40311473,91112095.0,91112095.0,"Action,Biography,Drama",Action,Biography,Drama,7.8,117330
104694,3,A League of Their Own,1992,PASS,66413889,178543655.0,219896498.0,"Comedy,Drama,Family",Comedy,Drama,Family,7.2,85754
103639,0,Aladdin,1992,FAIL,46489723,360876835.0,836898388.0,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,8.0,334718
103644,0,Alien 3,1992,FAIL,91319098,91198182.0,263165037.0,"Action,Horror,Sci-Fi",Action,Horror,Sci-Fi,6.5,259802
103776,0,Batman Returns,1992,FAIL,132827779,270360376.0,443020974.0,"Action,Crime,Fantasy",Action,Crime,Fantasy,7.0,257498
103893,3,Buffy the Vampire Slayer,1992,PASS,11622431,23629512.0,23629512.0,"Action,Comedy,Fantasy",Action,Comedy,Fantasy,5.6,37591
104036,2,"Crying Game, The",1992,FAIL,6641389,103849232.0,103849232.0,"Crime,Drama,Romance",Crime,Drama,Romance,7.2,48018
104070,3,Death Becomes Her,1992,PASS,91319098,97001885.0,247429345.0,"Comedy,Fantasy,Horror",Comedy,Fantasy,Horror,6.5,95697
104815,0,El Mariachi,1992,FAIL,11622,3388636.0,3390310.0,"Action,Crime,Thriller",Action,Crime,Thriller,6.9,60094
104348,0,Glengarry Glen Ross,1992,FAIL,20754340,17807603.0,17807603.0,"Crime,Drama,Mystery",Crime,Drama,Mystery,7.8,89832
104412,1,Hero,1992,FAIL,69734584,32355474.0,110889898.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.5,20095
104431,3,Home Alone 2: Lost in New York,1992,FAIL,33206945,288212232.0,596056107.0,"Adventure,Comedy,Crime",Adventure,Comedy,Crime,6.7,269241
104797,3,Malcolm X,1992,FAIL,58112153,79978777.0,79978777.0,"Biography,Drama,History",Biography,Drama,History,7.7,77057
104868,1,"Mighty Ducks, The",1992,FAIL,16603472,84266502.0,84266502.0,"Comedy,Drama,Family",Comedy,Drama,Family,6.5,53934
104940,3,"Muppet Christmas Carol, The",1992,FAIL,19924167,45296775.0,45296775.0,"Comedy,Drama,Family",Comedy,Drama,Family,7.7,43246
105151,3,"Player, The",1992,PASS,13282778,36039665.0,47945352.0,"Comedy,Crime,Drama",Comedy,Crime,Drama,7.5,50360
105236,0,Reservoir Dogs,1992,FAIL,1992417,4702152.0,4702152.0,"Crime,Drama,Thriller",Crime,Drama,Thriller,8.3,848709
101414,3,Beauty and the Beast,1991,PASS,34216807,374591278.0,772310338.0,"Animation,Family,Fantasy",Animation,Family,Fantasy,8.0,396784
101452,1,Bill &amp; Ted&#39;s Bogus Journey,1991,FAIL,34216807,64220970.0,64220970.0,"Adventure,Comedy,Fantasy",Adventure,Comedy,Fantasy,6.3,59044
102057,2,Hook,1991,FAIL,119758826,204710301.0,514714575.0,"Adventure,Comedy,Family",Adventure,Comedy,Family,6.8,217673
102070,3,Hudson Hawk,1991,PASS,111204624,29458817.0,29458817.0,"Action,Adventure,Comedy",Action,Adventure,Comedy,5.8,49271
102798,3,Robin Hood: Prince of Thieves,1991,FAIL,85542018,283133658.0,668083163.0,"Action,Adventure,Drama",Action,Adventure,Drama,6.9,168578
102926,3,"Silence of the Lambs, The",1991,PASS,34216807,223652543.0,471724395.0,"Crime,Drama,Thriller",Crime,Drama,Thriller,8.6,1162550
102975,2,Star Trek VI: The Undiscovered Country,1991,FAIL,46192690,128123117.0,165780431.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,7.2,65949
103060,3,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,PASS,42771009,134569251.0,134569251.0,"Action,Adventure,Comedy",Action,Adventure,Comedy,6.0,48471
99088,1,Back to the Future Part III,1990,FAIL,71319016,156307443.0,434511105.0,"Adventure,Comedy,Sci-Fi",Adventure,Comedy,Sci-Fi,7.4,368423
99817,0,Dark Angel (I Come in Peace),1990,FAIL,12480828,7796169.0,7796169.0,"Action,Crime,Horror",Action,Crime,Horror,6.1,9449
99487,3,Edward Scissorhands,1990,PASS,35659508,96239640.0,96239640.0,"Drama,Fantasy,Romance",Drama,Fantasy,Romance,7.9,420792
99582,3,Flatliners,1990,PASS,46357360,109310929.0,109310929.0,"Drama,Horror,Sci-Fi",Drama,Horror,Sci-Fi,6.6,76000
99653,3,Ghost,1990,FAIL,39225459,388031265.0,922868068.0,"Drama,Fantasy,Romance",Drama,Fantasy,Romance,7.0,182545
99685,3,Goodfellas,1990,FAIL,44574385,83343062.0,83343062.0,"Biography,Crime,Drama",Biography,Crime,Drama,8.7,927749
99810,1,"Hunt for Red October, The",1990,FAIL,53489262,215222722.0,357486568.0,"Action,Adventure,Thriller",Action,Adventure,Thriller,7.6,166904
100403,2,Predator 2,1990,FAIL,62404139,50489429.0,97650742.0,"Action,Horror,Sci-Fi",Action,Horror,Sci-Fi,6.3,136524
100802,1,Total Recall,1990,FAIL,222871925,104977970.0,354127435.0,"Action,Sci-Fi,Thriller",Action,Sci-Fi,Thriller,7.5,282252
96754,3,"Abyss, The",1989,PASS,131571219,101954772.0,101954772.0,"Adventure,Drama,Mystery",Adventure,Drama,Mystery,7.6,153556
96874,3,Back to the Future Part II,1989,PASS,75183554,222637302.0,624023495.0,"Adventure,Comedy,Sci-Fi",Adventure,Comedy,Sci-Fi,7.8,437547
96928,2,Bill &amp; Ted&#39;s Excellent Adventure,1989,FAIL,18795888,76095227.0,76095227.0,"Adventure,Comedy,Music",Adventure,Comedy,Music,6.9,102635
97499,3,Henry V,1989,PASS,16916300,19098688.0,19098688.0,"Action,Biography,Drama",Action,Biography,Drama,7.5,26827
97742,2,Licence to Kill,1989,FAIL,78942731,65159735.0,293529779.0,"Action,Adventure,Thriller",Action,Adventure,Thriller,6.6,87554
98382,1,Star Trek V: The Final Frontier,1989,FAIL,56387665,98133425.0,131947137.0,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,5.5,52673
94612,1,Action Jackson,1988,FAIL,13787529,39899139.0,39899139.0,"Action,Comedy,Crime",Action,Comedy,Crime,5.4,9386
94625,1,Akira,1988,FAIL,15757176,38576.0,38576.0,"Animation,Drama,Sci-Fi",Animation,Drama,Sci-Fi,8.1,145269
92675,1,Bloodsport,1988,FAIL,2954471,23253887.0,23253887.0,"Action,Biography,Drama",Action,Biography,Drama,6.8,70618
95489,3,"Land Before Time, The",1988,PASS,24226658,94725930.0,161457571.0,"Adventure,Animation,Drama",Adventure,Animation,Drama,7.4,74576
95631,2,Midnight Run,1988,FAIL,59089410,75661244.0,160749995.0,"Action,Comedy,Crime",Action,Comedy,Crime,7.5,65978
95690,3,Mystic Pizza,1988,PASS,11817882,25198114.0,25198114.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.2,22913
96061,3,Scrooged,1988,PASS,63028704,118825964.0,118825964.0,"Comedy,Drama,Fantasy",Comedy,Drama,Fantasy,7.0,78332
96256,0,They Live,1988,FAIL,7878588,25605411.0,25605411.0,"Action,Horror,Sci-Fi",Action,Horror,Sci-Fi,7.3,99252
96438,1,Who Framed Roger Rabbit,1988,FAIL,137875291,303547209.0,692330924.0,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,7.7,171168
92644,1,Beverly Hills Cop II,1987,FAIL,41007948,315074388.0,567273267.0,"Action,Comedy,Crime",Action,Comedy,Crime,6.5,100129
93105,1,"Good Morning, Vietnam",1987,FAIL,26655166,254090104.0,254090104.0,"Biography,Comedy,Drama",Biography,Comedy,Drama,7.3,118120
93389,3,"Last Emperor, The",1987,FAIL,51259935,90184679.0,90184679.0,"Biography,Drama,History",Biography,Drama,History,7.7,86433
93409,1,Lethal Weapon,1987,FAIL,30755961,133670224.0,246442080.0,"Action,Crime,Thriller",Action,Crime,Thriller,7.6,222612
93773,0,Predator,1987,FAIL,36907153,122481612.0,201487544.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,7.8,350404
93779,2,"Princess Bride, The",1987,FAIL,30755961,63269112.0,63269112.0,"Adventure,Family,Fantasy",Adventure,Family,Fantasy,8.1,366760
93870,1,RoboCop,1987,FAIL,246047687,112289613.0,454321579.0,"Action,Crime,Sci-Fi",Action,Crime,Sci-Fi,7.5,217877
94012,3,Spaceballs,1987,FAIL,46544021,78160088.0,78160088.0,"Adventure,Comedy,Sci-Fi",Adventure,Comedy,Sci-Fi,7.1,161238
94074,3,Superman IV: The Quest for Peace,1987,PASS,34856756,23021501.0,23021501.0,"Action,Adventure,Family",Action,Adventure,Family,3.7,40187
90605,3,Aliens,1986,PASS,36104000,180860331.0,389321020.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,8.4,611594
90848,3,"Clan of the Cave Bear, The",1986,PASS,31856471,4149267.0,4149267.0,"Adventure,Drama,Fantasy",Adventure,Drama,Fantasy,5.4,5780
90555,3,Crocodile Dundee,1986,FAIL,10618824,371241520.0,696594829.0,"Action,Adventure,Comedy",Action,Adventure,Comedy,6.6,86719
91203,3,Highlander,1986,PASS,33980236,12530212.0,27396565.0,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,7.1,114720
91225,3,Howard The Duck,1986,FAIL,63712942,34608390.0,34608390.0,"Action,Adventure,Comedy",Action,Adventure,Comedy,4.7,40446
91419,1,Little Shop of Horrors,1986,FAIL,63712942,82290329.0,82290329.0,"Comedy,Horror,Musical",Comedy,Horror,Musical,7.0,59853
91738,3,Peggy Sue Got Married,1986,PASS,38227765,87887418.0,87887418.0,"Comedy,Drama,Fantasy",Comedy,Drama,Fantasy,6.3,30741
88763,2,Back to the Future,1985,FAIL,41136059,455981879.0,831110482.0,"Adventure,Comedy,Sci-Fi",Adventure,Comedy,Sci-Fi,8.5,959770
88944,1,Commando,1985,FAIL,21650558,75937118.0,75937118.0,"Action,Adventure,Thriller",Action,Adventure,Thriller,6.7,136412
89457,0,Ladyhawke,1985,FAIL,43301115,39837026.0,39837026.0,"Adventure,Comedy,Drama",Adventure,Comedy,Drama,7.0,40614
89469,3,Legend,1985,FAIL,54126394,33562937.0,33562937.0,"Adventure,Fantasy,Romance",Adventure,Fantasy,Romance,6.5,55941
89893,3,Red Sonja,1985,PASS,38754498,14951574.0,14951574.0,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,5.1,36451
89908,3,Return to Oz,1985,PASS,58456506,22990322.0,22990322.0,"Adventure,Family,Fantasy",Adventure,Family,Fantasy,6.7,22770
86879,3,Amadeus,1984,PASS,40345992,116494634.0,116494634.0,"Biography,Drama,History",Biography,Drama,History,8.3,343606
86960,0,Beverly Hills Cop,1984,FAIL,33621660,526202467.0,708968739.0,"Action,Comedy,Crime",Action,Comedy,Crime,7.3,151349
86984,2,Body Double,1984,FAIL,22414440,19729056.0,19729056.0,"Crime,Drama,Mystery",Crime,Drama,Mystery,6.8,26005
87078,3,Conan the Destroyer,1984,FAIL,40345992,59174122.0,59174122.0,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,5.9,72421
87182,3,Dune,1984,FAIL,100864980,61521969.0,61521969.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,6.5,113412
87332,2,Ghostbusters,1984,FAIL,67243320,534880544.0,653677077.0,"Action,Comedy,Fantasy",Action,Comedy,Fantasy,7.8,329612
87363,1,Gremlins,1984,FAIL,24655884,332111304.0,332111304.0,"Comedy,Fantasy,Horror",Comedy,Fantasy,Horror,7.3,181341
87538,3,"Karate Kid, The",1984,PASS,89657760,395820224.0,804883755.0,"Action,Drama,Family",Action,Drama,Family,7.2,161412
87995,2,Repo Man,1984,FAIL,3362166,5155321.0,5155321.0,"Comedy,Crime,Sci-Fi",Comedy,Crime,Sci-Fi,6.9,31208
88161,1,Splash,1984,FAIL,17931552,140313263.0,140313263.0,"Comedy,Fantasy,Romance",Comedy,Fantasy,Romance,6.2,64371
88170,1,Star Trek III: The Search for Spock,1984,FAIL,40345992,171405568.0,195005629.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,6.7,69867
85549,3,Flashdance,1983,PASS,16375486,211626424.0,471294841.0,"Drama,Music,Romance",Drama,Music,Romance,6.2,43691
86190,1,Star Wars: Episode VI - Return of the Jedi,1983,FAIL,76029041,723340482.0,1339748672.0,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,8.3,878456
86393,3,Superman III,1983,PASS,91234849,140245796.0,140245796.0,"Action,Adventure,Comedy",Action,Adventure,Comedy,5.0,60676
86541,2,Videodrome,1983,FAIL,13923842,4960460.0,4960460.0,"Horror,Sci-Fi,Thriller",Horror,Sci-Fi,Thriller,7.3,76340
83658,1,Blade Runner,1982,FAIL,67571504,78808471.0,79974780.0,"Action,Sci-Fi,Thriller",Action,Sci-Fi,Thriller,8.1,641486
83722,3,Cat People,1982,PASS,30165850,16892876.0,50678628.0,"Fantasy,Horror,Thriller",Fantasy,Horror,Thriller,6.1,17836
82198,1,Conan the Barbarian,1982,FAIL,48265360,92341492.0,190923490.0,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,6.9,129950
84726,3,Star Trek: The Wrath of Khan,1982,FAIL,28959216,192851397.0,233604343.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,7.7,106516
84805,1,Tootsie,1982,FAIL,36199020,427631090.0,427631090.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,7.4,90877
84827,0,TRON,1982,FAIL,41025556,64961738.0,64961738.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,6.8,107375
