bechdel_rating,title,year,binary,budget_2013$,domgross_2013$,intgross_2013$,genres,averageRating,numVotes
3,Star Trek: First Contact,1996,PASS,68317587,136676591.0,222774739.0,"Action,Adventure,Drama",7.6,111771
3,Striptease,1996,FAIL,74258246,49173429.0,168283656.0,"Comedy,Crime,Drama",4.5,40552
3,That Thing You Do!,1996,PASS,3712912,38402527.0,51323462.0,"Comedy,Drama,Music",6.9,57668
2,Trainspotting,1996,FAIL,4604011,24507872.0,35645124.0,Drama,8.1,598570
3,Twister,1996,PASS,130694514,359244145.0,736493287.0,"Action,Adventure,Thriller",6.4,164538
3,Walking and Talking,1996,PASS,1485165,1912120.0,2399710.0,"Comedy,Drama,Romance",6.7,2925
3,When the Cat&#39;s Away,1996,PASS,445549,2454193.0,3751503.0,"Comedy,Romance",6.8,3089
3,"American President, The",1995,PASS,94784326,91761643.0,164837302.0,"Comedy,Drama,Romance",6.8,48913
3,Apollo 13,1995,PASS,99370665,263057839.0,510765217.0,"Adventure,Drama,History",7.6,250487
1,Assassins,1995,FAIL,76438973,46331600.0,127356911.0,"Action,Crime,Thriller",6.3,73636
1,Batman Forever,1995,FAIL,152877946,281342983.0,514478842.0,"Action,Adventure,Fantasy",5.4,223719
0,Before Sunrise,1995,FAIL,3821949,8062791.0,8062791.0,"Drama,Romance",8.1,243834
2,Braveheart,1995,FAIL,110072121,115492633.0,319514907.0,"Biography,Drama,History",8.3,905321
3,"Bridges of Madison County, The",1995,PASS,33633148,109333135.0,268326198.0,"Drama,Romance",7.6,66875
2,Casino,1995,FAIL,79496532,64878801.0,168777252.0,"Crime,Drama",8.2,422881
3,Casper,1995,PASS,84082870,153379682.0,431574441.0,"Comedy,Family,Fantasy",6.1,109917
3,Clueless,1995,PASS,20944279,86526587.0,86526587.0,"Comedy,Romance",6.8,160868
0,Congo,1995,FAIL,76438973,123865278.0,232408620.0,"Action,Adventure,Mystery",5.2,39803
3,Copycat,1995,FAIL,30575589,49000312.0,49000312.0,"Drama,Mystery,Thriller",6.6,50791
1,Die Hard: With a Vengeance,1995,FAIL,137590151,152897054.0,557210677.0,"Action,Adventure,Thriller",7.6,345307
3,Four rooms,1995,FAIL,6115118,6575280.0,6575280.0,Comedy,6.8,92430
3,Home for the holidays,1995,PASS,30575589,26706076.0,33815484.0,"Comedy,Drama,Romance",6.6,10893
3,"Incredibly True Adventures of Two Girls in Love, The",1995,PASS,382195,3379226.0,3787024.0,"Comedy,Drama,Romance",6.5,4082
3,Jumanji,1995,PASS,99370665,153578601.0,401699506.0,"Adventure,Comedy,Family",7.0,276624
2,Mallrats,1995,FAIL,9325555,3223228.0,3223228.0,"Comedy,Romance",7.1,110523
1,Mortal Kombat,1995,FAIL,30575589,107676871.0,186714768.0,"Action,Adventure,Fantasy",5.8,95235
3,"Net, The",1995,PASS,33633148,77389465.0,168963355.0,"Action,Crime,Drama",5.9,57290
3,Outbreak,1995,PASS,76438973,103687285.0,103687285.0,"Action,Drama,Thriller",6.6,102161
3,Pocahontas,1995,PASS,84082870,216444248.0,530639350.0,"Adventure,Animation,Drama",6.7,156255
3,"Quick and the Dead, The",1995,FAIL,48920943,28362620.0,28362620.0,"Action,Romance,Thriller",6.4,79883
3,Sabrina,1995,PASS,88669209,81725980.0,133156691.0,"Comedy,Drama,Romance",6.3,34446
3,Safe,1995,PASS,50449722,26206460.0,63437029.0,Drama,7.2,11506
1,Se7en,1995,FAIL,45863384,153070026.0,501631742.0,"Crime,Drama,Mystery",8.6,1319187
3,Sense and Sensibility,1995,PASS,25224861,65727998.0,206375709.0,"Drama,Romance",7.6,93973
3,Showgirls,1995,PASS,61151178,31111815.0,57712577.0,Drama,4.8,58301
3,Species,1995,FAIL,53507281,91810008.0,173293953.0,"Action,Horror,Sci-Fi",5.8,70274
3,Tank Girl,1995,PASS,38219486,6213469.0,6213469.0,"Action,Comedy,Sci-Fi",5.3,28610
1,Toy Story,1995,FAIL,45863384,293190647.0,557286202.0,"Adventure,Animation,Comedy",8.3,818032
1,Twelve Monkeys,1995,FAIL,44334604,87356689.0,258121354.0,"Mystery,Sci-Fi,Thriller",8.0,546122
1,"Usual Suspects, The",1995,FAIL,9172677,35684110.0,52665468.0,"Crime,Mystery,Thriller",8.5,924335
2,Waterworld,1995,FAIL,267536405,134909008.0,403974193.0,"Action,Adventure,Sci-Fi",6.2,169663
3,Welcome to the Dollhouse,1995,PASS,1223024,6418026.0,7697090.0,"Comedy,Drama",7.4,30302
2,Ace Ventura: Pet Detective,1994,FAIL,18859976,113501532.0,168509796.0,Comedy,6.9,259517
0,Beverly Hills Cop III,1994,FAIL,78583235,66932266.0,187312473.0,"Action,Comedy,Crime",5.6,71741
1,Clerks.,1994,FAIL,42435,4830398.0,6120440.0,Comedy,7.7,203568
3,"Client, The",1994,PASS,70724911,144774225.0,184851675.0,"Crime,Drama,Mystery",6.7,55642
3,Crooklyn,1994,PASS,22003306,20469628.0,20469628.0,"Comedy,Drama",7.0,8325
2,Dumb &amp; Dumber,1994,FAIL,25146635,199877046.0,387258182.0,Comedy,7.3,333933
3,Ed Wood,1994,PASS,28289965,9160394.0,9160394.0,"Biography,Comedy,Drama",7.8,158945
1,Forrest Gump,1994,FAIL,86441558,518169206.0,1067789822.0,"Drama,Romance",8.8,1652203
1,"Hudsucker Proxy, The",1994,FAIL,62866588,4426622.0,23477761.0,"Comedy,Drama,Fantasy",7.2,73523
3,Legends of the Fall,1994,PASS,47149941,104519746.0,252256228.0,"Drama,Romance,War",7.5,135973
1,"Lion King, The",1994,FAIL,124633011,664468621.0,1497608078.0,"Adventure,Animation,Drama",8.5,865890
3,Little Women,1994,PASS,23574970,78588426.0,78588426.0,"Drama,Family,Romance",7.3,44785
1,"Mask, The",1994,FAIL,28289965,188474233.0,552628944.0,"Comedy,Crime,Fantasy",6.9,320085
2,Naked Gun 33 1/3: The Final Insult,1994,FAIL,47149941,80220683.0,80220683.0,"Comedy,Crime",6.5,90595
1,Police Academy: Mission to Moscow,1994,FAIL,15716647,198418.0,198418.0,"Comedy,Crime",3.6,29839
3,Priest,1994,PASS,94299882,45793007.0,132261912.0,"Drama,Romance",7.0,9304
3,Pulp Fiction,1994,PASS,12573318,169627825.0,334652619.0,"Crime,Drama",8.9,1685007
1,"Santa Clause, The",1994,FAIL,34576623,227629474.0,298301960.0,"Comedy,Drama,Family",6.4,86398
0,"Shadow, The",1994,FAIL,62866588,50034889.0,50034889.0,"Action,Adventure,Crime",6.1,21938
0,"Shawshank Redemption, The",1994,FAIL,39291617,44386120.0,44386120.0,Drama,9.3,2147022
1,"Specialist, The",1994,FAIL,70724911,90154744.0,90154744.0,"Action,Crime,Drama",5.6,59256
3,Speed,1994,PASS,47149941,190561429.0,445095443.0,"Action,Adventure,Thriller",7.2,308775
1,Stargate,1994,FAIL,86441558,112477236.0,308935323.0,"Action,Adventure,Sci-Fi",7.1,167239
3,Street Fighter,1994,PASS,55008264,52529749.0,156259619.0,"Action,Adventure,Comedy",3.9,62081
1,Timecop,1994,FAIL,44006612,70494790.0,160394011.0,"Action,Crime,Sci-Fi",5.9,52454
3,True Lies,1994,FAIL,157166470,229906901.0,574129115.0,"Action,Comedy,Thriller",7.2,223175
3,"Age of Innocence, The",1993,PASS,54823603,51622860.0,51622860.0,"Drama,Romance",7.2,45249
1,Cliffhanger,1993,FAIL,104809829,135525899.0,411177020.0,"Action,Adventure,Thriller",6.4,113109
1,Cool Runnings,1993,FAIL,22574425,111027894.0,250021852.0,"Adventure,Comedy,Family",6.9,85439
3,Dazed and Confused,1993,PASS,11125966,12820482.0,12820482.0,Comedy,7.6,150193
2,"Fugitive, The",1993,FAIL,70948192,296492106.0,570351412.0,"Action,Crime,Drama",7.8,249327
0,Gettysburg,1993,FAIL,40311473,17304904.0,17304904.0,"Drama,History,War",7.6,24778
2,Groundhog Day,1993,FAIL,23541900,114334580.0,114334580.0,"Comedy,Fantasy,Romance",8.0,548878
3,Hocus Pocus,1993,PASS,45148849,63467174.0,63467174.0,"Comedy,Family,Fantasy",6.8,82698
3,Jurassic Park,1993,PASS,101584911,638063379.0,1669905770.0,"Action,Adventure,Sci-Fi",8.1,798794
3,Mrs. Doubtfire,1993,PASS,40311473,353443011.0,711555544.0,"Comedy,Drama,Family",7.0,225523
3,Pieces of April,1993,PASS,483738,4077367.0,5789647.0,"Comedy,Drama",7.0,19441
0,"Princess and the Cobbler, The",1993,FAIL,38699014,1079180.0,1079180.0,"Action,Adventure,Animation",7.1,3246
1,"Remains of the Day, The",1993,FAIL,24186884,37013943.0,103124758.0,"Drama,Romance",7.8,59250
3,Schindler&#39;s List,1993,PASS,40311473,154904378.0,518188770.0,"Biography,Drama,History",8.9,1113918
3,Super Mario Bros.,1993,FAIL,67723274,33611556.0,33611556.0,"Adventure,Comedy,Family",4.0,46140
3,Tombstone,1993,PASS,40311473,91112095.0,91112095.0,"Action,Biography,Drama",7.8,117330
1,A Few Good Men,1992,FAIL,54791459,234673774.0,392672121.0,"Drama,Thriller",7.7,218316
3,A League of Their Own,1992,PASS,66413889,178543655.0,219896498.0,"Comedy,Drama,Family",7.2,85754
0,Aladdin,1992,FAIL,46489723,360876835.0,836898388.0,"Adventure,Animation,Comedy",8.0,334718
0,Alien 3,1992,FAIL,91319098,91198182.0,263165037.0,"Action,Horror,Sci-Fi",6.5,259802
2,Army of Darkness,1992,FAIL,18263820,19098934.0,35702407.0,"Comedy,Horror",7.5,153824
0,Batman Returns,1992,FAIL,132827779,270360376.0,443020974.0,"Action,Crime,Fantasy",7.0,257498
3,Buffy the Vampire Slayer,1992,PASS,11622431,23629512.0,23629512.0,"Action,Comedy,Fantasy",5.6,37591
2,"Crying Game, The",1992,FAIL,6641389,103849232.0,103849232.0,"Crime,Drama,Romance",7.2,48018
3,Death Becomes Her,1992,PASS,91319098,97001885.0,247429345.0,"Comedy,Fantasy,Horror",6.5,95697
0,El Mariachi,1992,FAIL,11622,3388636.0,3390310.0,"Action,Crime,Thriller",6.9,60094
0,Glengarry Glen Ross,1992,FAIL,20754340,17807603.0,17807603.0,"Crime,Drama,Mystery",7.8,89832
1,Hero,1992,FAIL,69734584,32355474.0,110889898.0,"Comedy,Drama,Romance",6.5,20095
3,Home Alone 2: Lost in New York,1992,FAIL,33206945,288212232.0,596056107.0,"Adventure,Comedy,Crime",6.7,269241
3,Malcolm X,1992,FAIL,58112153,79978777.0,79978777.0,"Biography,Drama,History",7.7,77057
1,"Mighty Ducks, The",1992,FAIL,16603472,84266502.0,84266502.0,"Comedy,Drama,Family",6.5,53934
3,"Muppet Christmas Carol, The",1992,FAIL,19924167,45296775.0,45296775.0,"Comedy,Drama,Family",7.7,43246
1,My Cousin Vinny,1992,FAIL,18263820,87880798.0,87880798.0,"Comedy,Crime",7.6,98339
3,"Player, The",1992,PASS,13282778,36039665.0,47945352.0,"Comedy,Crime,Drama",7.5,50360
0,Reservoir Dogs,1992,FAIL,1992417,4702152.0,4702152.0,"Crime,Drama,Thriller",8.3,848709
1,Wayne&#39;s World,1992,FAIL,33206945,202059814.0,304005134.0,"Comedy,Music",7.0,135334
3,"Addams Family, The",1991,PASS,51325211,194184224.0,327629772.0,"Comedy,Fantasy",6.9,117835
3,Beauty and the Beast,1991,PASS,34216807,374591278.0,772310338.0,"Animation,Family,Fantasy",8.0,396784
1,Bill &amp; Ted&#39;s Bogus Journey,1991,FAIL,34216807,64220970.0,64220970.0,"Adventure,Comedy,Fantasy",6.3,59044
2,Hook,1991,FAIL,119758826,204710301.0,514714575.0,"Adventure,Comedy,Family",6.8,217673
3,Hudson Hawk,1991,PASS,111204624,29458817.0,29458817.0,"Action,Adventure,Comedy",5.8,49271
1,"Naked Gun 2 1/2: The Smell of Fear, The",1991,FAIL,39349328,148724056.0,148724056.0,"Comedy,Crime",6.9,98039
3,Robin Hood: Prince of Thieves,1991,FAIL,85542018,283133658.0,668083163.0,"Action,Adventure,Drama",6.9,168578
3,"Silence of the Lambs, The",1991,PASS,34216807,223652543.0,471724395.0,"Crime,Drama,Thriller",8.6,1162550
3,Slacker,1991,PASS,39349,2100070.0,2100070.0,"Comedy,Drama",7.1,18378
2,Star Trek VI: The Undiscovered Country,1991,FAIL,46192690,128123117.0,165780431.0,"Action,Adventure,Sci-Fi",7.2,65949
3,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,PASS,42771009,134569251.0,134569251.0,"Action,Adventure,Comedy",6.0,48471
3,Terminator 2: Judgement Day,1991,FAIL,171084037,350481895.0,884189932.0,"Action,Sci-Fi",8.5,926970
1,White Fang,1991,FAIL,23951765,59415931.0,59415931.0,"Adventure,Drama",6.7,18272
1,Back to the Future Part III,1990,FAIL,71319016,156307443.0,434511105.0,"Adventure,Comedy,Sci-Fi",7.4,368423
3,Child&#39;s Play 2,1990,PASS,23178680,47970190.0,60918157.0,"Horror,Thriller",5.8,41597
0,Dark Angel (I Come in Peace),1990,FAIL,12480828,7796169.0,7796169.0,"Action,Crime,Horror",6.1,9449
3,Die Hard 2,1990,FAIL,124808278,209185588.0,427582507.0,"Action,Thriller",7.2,317323
3,Edward Scissorhands,1990,PASS,35659508,96239640.0,96239640.0,"Drama,Fantasy,Romance",7.9,420792
3,Flatliners,1990,PASS,46357360,109310929.0,109310929.0,"Drama,Horror,Sci-Fi",6.6,76000
3,Ghost,1990,FAIL,39225459,388031265.0,922868068.0,"Drama,Fantasy,Romance",7.0,182545
3,Goodfellas,1990,FAIL,44574385,83343062.0,83343062.0,"Biography,Crime,Drama",8.7,927749
3,Home Alone,1990,FAIL,26744631,509505267.0,849917050.0,"Comedy,Family",7.6,413464
1,"Hunt for Red October, The",1990,FAIL,53489262,215222722.0,357486568.0,"Action,Adventure,Thriller",7.6,166904
3,Nikita,1990,PASS,12480828,8946919.0,8946919.0,"Action,Thriller",7.3,63811
2,Predator 2,1990,FAIL,62404139,50489429.0,97650742.0,"Action,Horror,Sci-Fi",6.3,136524
3,Pretty Woman,1990,PASS,24961656,318093987.0,771396947.0,"Comedy,Romance",7.0,265734
1,Total Recall,1990,FAIL,222871925,104977970.0,354127435.0,"Action,Sci-Fi,Thriller",7.5,282252
3,Tremors,1990,PASS,17829754,29717001.0,29717001.0,"Comedy,Horror",7.1,110136
3,"Abyss, The",1989,PASS,131571219,101954772.0,101954772.0,"Adventure,Drama,Mystery",7.6,153556
3,Back to the Future Part II,1989,PASS,75183554,222637302.0,624023495.0,"Adventure,Comedy,Sci-Fi",7.8,437547
1,Batman,1989,FAIL,65785609,472131898.0,773166847.0,"Action,Adventure",7.5,318508
2,Bill &amp; Ted&#39;s Excellent Adventure,1989,FAIL,18795888,76095227.0,76095227.0,"Adventure,Comedy,Music",6.9,102635
1,Dead Poets Society,1989,FAIL,30825257,180177604.0,450161527.0,"Comedy,Drama",8.1,380696
3,Henry V,1989,PASS,16916300,19098688.0,19098688.0,"Action,Biography,Drama",7.5,26827
0,Indiana Jones and the Last Crusade,1989,FAIL,90220264,370601926.0,891248035.0,"Action,Adventure",8.2,646102
2,Licence to Kill,1989,FAIL,78942731,65159735.0,293529779.0,"Action,Adventure,Thriller",6.6,87554
1,Major League,1989,FAIL,20675477,93590469.0,93590469.0,"Comedy,Sport",7.2,57873
1,Road House,1989,FAIL,18795888,56481697.0,56481697.0,"Action,Thriller",6.6,56791
2,"Sex, Lies, and Videotape",1989,FAIL,2255507,46504161.0,69059227.0,Drama,7.2,45567
1,Star Trek V: The Final Frontier,1989,FAIL,56387665,98133425.0,131947137.0,"Action,Adventure,Fantasy",5.5,52673
3,Troop Beverly Hills,1989,PASS,33832599,13515193.0,13515193.0,"Adventure,Comedy",5.7,8854
1,UHF,1989,FAIL,9397944,11572924.0,11572924.0,"Comedy,Drama",7.0,24479
1,Action Jackson,1988,FAIL,13787529,39899139.0,39899139.0,"Action,Comedy,Crime",5.4,9386
1,Akira,1988,FAIL,15757176,38576.0,38576.0,"Animation,Drama,Sci-Fi",8.1,145269
3,Beetle Juice,1988,PASS,29544705,144427648.0,144427648.0,"Comedy,Fantasy",7.5,237018
1,Bloodsport,1988,FAIL,2954471,23253887.0,23253887.0,"Action,Biography,Drama",6.8,70618
3,Child&#39;s Play,1988,PASS,17726823,65480292.0,87051866.0,"Horror,Thriller",6.6,80703
3,Dangerous Liaisons,1988,PASS,27575058,68346751.0,68346751.0,"Drama,Romance",7.6,60761
3,Die Hard,1988,PASS,55150116,160231261.0,273996307.0,"Action,Thriller",8.2,732360
3,"Land Before Time, The",1988,PASS,24226658,94725930.0,161457571.0,"Adventure,Animation,Drama",7.4,74576
2,"Last Temptation of Christ, The",1988,FAIL,13787529,16493007.0,16493007.0,Drama,7.6,47323
2,Midnight Run,1988,FAIL,59089410,75661244.0,160749995.0,"Action,Comedy,Crime",7.5,65978
3,My Stepmother Is an Alien,1988,PASS,31514352,27287490.0,27287490.0,"Comedy,Sci-Fi",5.3,23872
3,Mystic Pizza,1988,PASS,11817882,25198114.0,25198114.0,"Comedy,Drama,Romance",6.2,22913
3,Poltergeist III,1988,PASS,18711647,27799598.0,27799598.0,"Horror,Thriller",4.7,15828
1,Rain Man,1988,FAIL,49241175,340405101.0,813070285.0,Drama,8.0,447274
3,Scrooged,1988,PASS,63028704,118825964.0,118825964.0,"Comedy,Drama,Fantasy",7.0,78332
0,They Live,1988,FAIL,7878588,25605411.0,25605411.0,"Action,Horror,Sci-Fi",7.3,99252
3,Twins,1988,FAIL,29544705,220475172.0,426625542.0,"Comedy,Crime",6.0,105620
1,Who Framed Roger Rabbit,1988,FAIL,137875291,303547209.0,692330924.0,"Adventure,Animation,Comedy",7.7,171168
1,Young Guns,1988,FAIL,25605411,88095701.0,88095701.0,"Action,Western",6.9,51117
1,Beverly Hills Cop II,1987,FAIL,41007948,315074388.0,567273267.0,"Action,Comedy,Crime",6.5,100129
3,Evil Dead II,1987,FAIL,7176391,12144594.0,12144594.0,"Comedy,Horror",7.8,138208
3,Fatal Attraction,1987,FAIL,28705563,321185920.0,656332204.0,"Drama,Thriller",6.9,69094
1,"Good Morning, Vietnam",1987,FAIL,26655166,254090104.0,254090104.0,"Biography,Comedy,Drama",7.3,118120
3,Hellraiser,1987,PASS,2050397,29861988.0,29861988.0,"Horror,Thriller",7.0,94403
3,"Last Emperor, The",1987,FAIL,51259935,90184679.0,90184679.0,"Biography,Drama,History",7.7,86433
1,Lethal Weapon,1987,FAIL,30755961,133670224.0,246442080.0,"Action,Crime,Thriller",7.6,222612
1,"Lost Boys, The",1987,FAIL,17428378,66069067.0,66069067.0,"Comedy,Horror",7.3,114151
0,Predator,1987,FAIL,36907153,122481612.0,201487544.0,"Action,Adventure,Sci-Fi",7.8,350404
2,"Princess Bride, The",1987,FAIL,30755961,63269112.0,63269112.0,"Adventure,Family,Fantasy",8.1,366760
1,Radio Days,1987,FAIL,32806358,30331075.0,30331075.0,Comedy,7.5,29291
1,RoboCop,1987,FAIL,246047687,112289613.0,454321579.0,"Action,Crime,Sci-Fi",7.5,217877
3,Spaceballs,1987,FAIL,46544021,78160088.0,78160088.0,"Adventure,Comedy,Sci-Fi",7.1,161238
3,Superman IV: The Quest for Peace,1987,PASS,34856756,23021501.0,23021501.0,"Action,Adventure,Family",3.7,40187
3,Aliens,1986,PASS,36104000,180860331.0,389321020.0,"Action,Adventure,Sci-Fi",8.4,611594
3,"Clan of the Cave Bear, The",1986,PASS,31856471,4149267.0,4149267.0,"Adventure,Drama,Fantasy",5.4,5780
3,Crocodile Dundee,1986,FAIL,10618824,371241520.0,696594829.0,"Action,Adventure,Comedy",6.6,86719
3,Highlander,1986,PASS,33980236,12530212.0,27396565.0,"Action,Adventure,Fantasy",7.1,114720
3,Howard The Duck,1986,FAIL,63712942,34608390.0,34608390.0,"Action,Adventure,Comedy",4.7,40446
1,Little Shop of Horrors,1986,FAIL,63712942,82290329.0,82290329.0,"Comedy,Horror,Musical",7.0,59853
3,Peggy Sue Got Married,1986,PASS,38227765,87887418.0,87887418.0,"Comedy,Drama,Fantasy",6.3,30741
0,Platoon,1986,FAIL,12742588,293001649.0,293001649.0,"Drama,War",8.1,357397
0,Stand By Me,1986,FAIL,16990118,111046165.0,111046165.0,"Adventure,Drama",8.1,339783
2,Top Gun,1986,FAIL,31856471,381854174.0,757760530.0,"Action,Drama",6.9,268789
2,Back to the Future,1985,FAIL,41136059,455981879.0,831110482.0,"Adventure,Comedy,Sci-Fi",8.5,959770
3,Brazil,1985,PASS,32475836,21497131.0,21497131.0,"Drama,Sci-Fi",7.9,177549
3,"Color Purple, The",1985,PASS,32475836,202626921.0,202626921.0,Drama,7.8,72594
1,Commando,1985,FAIL,21650558,75937118.0,75937118.0,"Action,Adventure,Thriller",6.7,136412
0,Ladyhawke,1985,FAIL,43301115,39837026.0,39837026.0,"Adventure,Comedy,Drama",7.0,40614
3,Legend,1985,FAIL,54126394,33562937.0,33562937.0,"Adventure,Fantasy,Romance",6.5,55941
3,Red Sonja,1985,PASS,38754498,14951574.0,14951574.0,"Action,Adventure,Fantasy",5.1,36451
3,Return to Oz,1985,PASS,58456506,22990322.0,22990322.0,"Adventure,Family,Fantasy",6.7,22770
3,A nightmare on Elm Street,1984,FAIL,78450540,141379105.0,263884353.0,Horror,7.5,189477
3,Amadeus,1984,PASS,40345992,116494634.0,116494634.0,"Biography,Drama,History",8.3,343606
0,Beverly Hills Cop,1984,FAIL,33621660,526202467.0,708968739.0,"Action,Comedy,Crime",7.3,151349
2,Body Double,1984,FAIL,22414440,19729056.0,19729056.0,"Crime,Drama,Mystery",6.8,26005
3,Conan the Destroyer,1984,FAIL,40345992,59174122.0,59174122.0,"Action,Adventure,Fantasy",5.9,72421
3,Dune,1984,FAIL,100864980,61521969.0,61521969.0,"Action,Adventure,Sci-Fi",6.5,113412
3,Friday the 13th Part IV: The Final Chapter,1984,PASS,5827754,73924796.0,73924796.0,"Horror,Thriller",6.0,40265
2,Ghostbusters,1984,FAIL,67243320,534880544.0,653677077.0,"Action,Comedy,Fantasy",7.8,329612
1,Gremlins,1984,FAIL,24655884,332111304.0,332111304.0,"Comedy,Fantasy,Horror",7.3,181341
0,Indiana Jones and the Temple of Doom,1984,FAIL,62760432,403191555.0,746580777.0,"Action,Adventure",7.6,414206
3,"Karate Kid, The",1984,PASS,89657760,395820224.0,804883755.0,"Action,Drama,Family",7.2,161412
3,Police Academy,1984,FAIL,10086498,182002774.0,182002774.0,Comedy,6.7,105372
2,Repo Man,1984,FAIL,3362166,5155321.0,5155321.0,"Comedy,Crime,Sci-Fi",6.9,31208
1,Splash,1984,FAIL,17931552,140313263.0,140313263.0,"Comedy,Fantasy,Romance",6.2,64371
1,Star Trek III: The Search for Spock,1984,FAIL,40345992,171405568.0,195005629.0,"Action,Adventure,Sci-Fi",6.7,69867
3,"Terminator, The",1984,FAIL,14345242,85217529.0,174875289.0,"Action,Sci-Fi",8.0,744246
3,Flashdance,1983,PASS,16375486,211626424.0,471294841.0,"Drama,Music,Romance",6.2,43691
1,Star Wars: Episode VI - Return of the Jedi,1983,FAIL,76029041,723340482.0,1339748672.0,"Action,Adventure,Fantasy",8.3,878456
3,Superman III,1983,PASS,91234849,140245796.0,140245796.0,"Action,Adventure,Comedy",5.0,60676
2,Videodrome,1983,FAIL,13923842,4960460.0,4960460.0,"Horror,Sci-Fi,Thriller",7.3,76340
1,WarGames,1983,FAIL,28072261,174127177.0,174127177.0,"Sci-Fi,Thriller",7.1,84852
3,"Best Little Whorehouse in Texas, The",1982,PASS,49471994,168208730.0,168208730.0,"Comedy,Musical",5.9,9235
1,Blade Runner,1982,FAIL,67571504,78808471.0,79974780.0,"Action,Sci-Fi,Thriller",8.1,641486
3,Cat People,1982,PASS,30165850,16892876.0,50678628.0,"Fantasy,Horror,Thriller",6.1,17836
1,Conan the Barbarian,1982,FAIL,48265360,92341492.0,190923490.0,"Action,Adventure,Fantasy",6.9,129950
1,Diner,1982,FAIL,12066340,30390060.0,30390060.0,"Comedy,Drama",7.1,17608
3,E.T.: The Extra-Terrestrial,1982,FAIL,25339314,1050038377.0,1913637848.0,"Family,Sci-Fi",7.8,343502
2,Fast Times at Ridgemont High,1982,FAIL,10859706,65382380.0,65382380.0,"Comedy,Drama",7.2,86676
0,First Blood,1982,FAIL,33785752,113937390.0,302172295.0,"Action,Adventure",7.7,209333
3,Friday the 13th Part III,1982,FAIL,5429853,88542965.0,88542965.0,"Horror,Thriller",5.7,42894
3,Poltergeist,1982,PASS,25821968,180285645.0,293709241.0,"Horror,Thriller",7.3,131771
2,Porky&#39;s,1982,FAIL,9653072,264234708.0,264234708.0,Comedy,6.2,35743
3,Star Trek: The Wrath of Khan,1982,FAIL,28959216,192851397.0,233604343.0,"Action,Adventure,Sci-Fi",7.7,106516
1,Tootsie,1982,FAIL,36199020,427631090.0,427631090.0,"Comedy,Drama,Romance",7.4,90877
0,TRON,1982,FAIL,41025556,64961738.0,64961738.0,"Action,Adventure,Sci-Fi",6.8,107375
0,Das Boot,1981,FAIL,30742635,29430119.0,217684336.0,"Adventure,Drama,Thriller",8.3,214878
0,Escape from New York,1981,FAIL,15371317,64674049.0,64674049.0,"Action,Adventure,Sci-Fi",7.2,114473
1,"Evil Dead, The",1981,FAIL,960707,6148527.0,75319455.0,Horror,7.5,173201
2,Friday the 13th Part 2,1981,FAIL,3202358,55651281.0,55651281.0,"Horror,Mystery,Thriller",6.1,53198
3,Halloween II,1981,PASS,6404716,65414737.0,65414737.0,Horror,6.5,68392
1,Heavy Metal,1981,FAIL,23825542,50138908.0,50138908.0,"Adventure,Animation,Fantasy",6.7,28913
1,History of the World: Part I,1981,FAIL,28180748,81140060.0,81140060.0,"Comedy,History",6.9,43354
3,Raiders of the Lost Ark,1981,FAIL,51237724,635757611.0,998945973.0,"Action,Adventure",8.4,827506
1,Time Bandits,1981,FAIL,30742635,95814545.0,95814545.0,"Adventure,Comedy,Fantasy",7.0,54362
3,Airplane!,1980,FAIL,9897188,235987236.0,235987236.0,Comedy,7.7,194313
1,"Blues Brothers, The",1980,FAIL,76349732,161832844.0,161832844.0,"Adventure,Comedy,Crime",7.9,170410
3,Can&#39;t Stop the Music,1980,PASS,56555357,5655536.0,5655536.0,"Biography,Comedy,Musical",4.1,3403
3,Fame,1980,PASS,50899822,63498970.0,220444178.0,"Drama,Music,Musical",6.6,18889
3,Flash Gordon,1980,FAIL,98971875,76655018.0,76655018.0,"Action,Adventure,Sci-Fi",6.5,46697
3,"Fog, The",1980,PASS,50899822,83450574.0,104764631.0,"Horror,Thriller",6.8,58499
3,Friday the 13th,1980,FAIL,48072054,183810620.0,259308493.0,"Horror,Mystery,Thriller",6.5,108564
0,Heaven&#39;s Gate,1980,FAIL,124421786,9852879.0,9852879.0,"Adventure,Drama,Western",6.8,12565
3,Private Benjamin,1980,PASS,42416518,197512086.0,197512086.0,"Comedy,War",6.2,21991
1,Raging Bull,1980,FAIL,50899822,66113787.0,66113787.0,"Biography,Drama,Sport",8.2,294832
2,"Shining, The",1980,FAIL,53727589,124470916.0,124470916.0,"Drama,Horror",8.4,803560
2,Somewhere in Time,1980,FAIL,14421616,27456486.0,27456486.0,"Drama,Fantasy,Romance",7.2,24891
0,Star Wars: Episode V - The Empire Strikes Back,1980,FAIL,65038661,820821721.0,1510514303.0,"Action,Adventure,Fantasy",8.7,1073219
3,Superman II,1980,FAIL,152699465,305924063.0,305924063.0,"Action,Adventure,Sci-Fi",6.8,92329
3,Alien,1979,PASS,28886103,259752278.0,653566146.0,"Horror,Sci-Fi",8.4,729608
3,"Amityville Horror, The",1979,PASS,59376989,209370867.0,350406635.0,Horror,6.2,32929
0,Apocalypse Now,1979,FAIL,101101360,252913878.0,252913878.0,"Drama,Mystery,War",8.4,560467
